img_path,summary,question,answer
mturk_charts/no_data/two_col/17189.png,"In views of U.S. priorities for the Middle East , fully 81 % say that preventing the spread of terrorism should be a very important goal of U.S. policy . Large majorities also say that preventing attacks on civilians and keeping oil prices low should be very important goals ( 67 % each ) .",What public say about the U.S. policy in Middle east ?,"In views of U.S. priorities for the Middle East , fully 81 % say that preventing the spread of terrorism should be a very important goal of U.S. policy . Large majorities also say that preventing attacks on civilians and keeping oil prices low should be very important goals ( 67 % each ) ."
mturk_charts/no_data/two_col/17546.png,"Agreement on proposed solutions , though , did not share the ubiquity of concern about the size of the deficit . A poll in the summer of 1983 found overwhelming disapproval for raising taxes ( 78 % disapprove , 15 % approve ) and making cuts to entitlement programs such as Social Security and Medicare ( 82 % disapprove , 11 % approve ) in order to address the deficit . By lesser margins , Americans also rejected further cuts to social programs ( 50 % disapprove , 42 % approve ) as a solution . With the Cold War front and center during the Reagan years , the public nevertheless gave its strongest support for any deficit - cutting proposal to cuts in defense spending ( 55 % approve , 35 % disapprove ) .",What is the opinion provided by public towards defense spending ?,"With the Cold War front and center during the Reagan years , the public nevertheless gave its strongest support for any deficit - cutting proposal to cuts in defense spending ( 55 % approve , 35 % disapprove ) ."
mturk_charts/no_data/two_col/17597.png,"In the follow - up questions on those October surveys , we found that Twitter users are nearly equally divided between those who check the site on a daily basis ( or multiple times per day ) and those who check the site infrequently or never . Just over one - third of Twitter users ( 36 % ) check for material posted by others on a daily basis or multiple times per day — this is roughly comparable to the two in five ( 41 % ) who say they check the site less than every few weeks , or never do so at all . The remaining one - quarter of users say they check the site for updates a few days each week or every few weeks .",What is the trend among Twitter users in checking material posted by others ?,"Just over one - third of Twitter users ( 36 % ) check for material posted by others on a daily basis or multiple times per day — this is roughly comparable to the two in five ( 41 % ) who say they check the site less than every few weeks , or never do so at all . The remaining one - quarter of users say they check the site for updates a few days each week or every few weeks ."
mturk_charts/no_data/two_col/18029.png,"Views of China are also more positive in Brazil . While a slim majority of Brazilians ( 52 % ) give China high marks , fewer than half in Argentina ( 45 % ) and Mexico ( 39 % ) offer favorable opinions of the Asian superpower .",What is the trend among Brazilians regarding China?,"Views of China are also more positive in Brazil . While a slim majority of Brazilians ( 52 % ) give China high marks , fewer than half in Argentina ( 45 % ) and Mexico ( 39 % ) offer favorable opinions of the Asian superpower"
mturk_charts/no_data/two_col/18204.png,"Another troubling aspect of the market downturn identified in the survey was its disproportionate impact on ethnic and racial minorities . When the survey excluded those students who opted to return to school rather than enter the job market , fewer than half of the 2009 minority graduates with undergrad degrees ( 48.6 % ) found full - time jobs compared with 63.9 % of non - minority graduates . That gap of 15.3 % almost tripled from the previous year , when it stood at 5.9 % and represents the biggest such difference in the more than two decades that the University of Georgia has been monitoring this .",Describe the trend among minority students who chose to return to school rather than enter the workforce compared to non-minority students?,"When the survey excluded those students who opted to return to school rather than enter the job market , fewer than half of the 2009 minority graduates with undergrad degrees ( 48.6 % ) found full - time jobs compared with 63.9 % of non - minority graduates . That gap of 15.3 % almost tripled from the previous year , when it stood at 5.9 % and represents the biggest such difference in the more than two decades that the University of Georgia has been monitoring this"
mturk_charts/no_data/two_col/18225.png,"As Pakistani forces continue to battle extremist groups within the country , nearly all Pakistanis describe terrorism as a very big problem . However , they have grown markedly less concerned that extremists might take control of the country . Last year , at a time when the Pakistani military was taking action against Taliban forces in the Swat Valley within 100 miles of the nation ’s capital , 69 % were very or somewhat worried about extremist groups taking control of Pakistan . Today , just 51 % express concern about an extremist takeover .",Describe the proportion of Pakistanis currently expressing concern about an extremist takeover?,"Last year , at a time when the Pakistani military was taking action against Taliban forces in the Swat Valley within 100 miles of the nation ’s capital , 69 % were very or somewhat worried about extremist groups taking control of Pakistan . Today , just 51 % express concern about an extremist takeover ."
mturk_charts/no_data/two_col/18306.png,"Majorities in Germany ( 71 % ) , Britain ( 62 % ) and Spain ( 59 % ) would also support a similar ban in their own countries . In contrast , most Americans would oppose such a measure ; 65 % say they would disapprove of a ban on Muslim women wearing full veils in public places compared with 28 % who say they would approve .",How do people in different countries react with their opinion on ban of Muslim women wearing full veils in public places ?,"Majorities in Germany ( 71 % ) , Britain ( 62 % ) and Spain ( 59 % ) would also support a similar ban in their own countries . In contrast , most Americans would oppose such a measure ; 65 % say they would disapprove of a ban on Muslim women wearing full veils in public places compared with 28 % who say they would approve"
mturk_charts/no_data/two_col/18409.png,"The oil leak continues to dominate news coverage as well . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story , according to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism .",Describe the ratio of news interest and news coverage in relation to Gulf oil leak ?,"The oil leak continues to dominate news coverage as well . About a third of all coverage ( 34 % ) was devoted to the oil leak , far more than any other story , according to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism ."
mturk_charts/no_data/two_col/18450.png,"Israel ’s deadly interception of a flotilla of boats carrying supplies to Gaza attracted far more coverage ( 13 % of the newshole ) but somewhat less public attentiveness . While 22 % say they followed this story very closely , just 4 % say this was the news they followed most closely . A matching number say they followed the National Hockey League ’s Stanley Cup finals most closely ; 7 % say they followed this news very closely . Stanley Cup stories made up less than 1 % of newshole measured by PEJ . Just 1 % says they followed news about the separation of former Vice President Al Gore and his wife , Tipper , more closely than any other story ; 7 % followed this story very closely . Stories about the breakup of the 40 - year marriage accounted for 1 % of coverage .",Describe the ratio of coverage and viewership among some important events ?,"Israel ’s deadly interception of a flotilla of boats carrying supplies to Gaza attracted far more coverage ( 13 % of the newshole ) but somewhat less public attentiveness . While 22 % say they followed this story very closely , just 4 % say this was the news they followed most closely . A matching number say they followed the National Hockey League ’s Stanley Cup finals most closely ; 7 % say they followed this news very closely . Stanley Cup stories made up less than 1 % of newshole measured by PEJ . Just 1 % says they followed news about the separation of former Vice President Al Gore and his wife , Tipper , more closely than any other story ; 7 % followed this story very closely . Stories about the breakup of the 40 - year marriage accounted for 1 % of coverage"
mturk_charts/no_data/two_col/18666.png,"Americans say they tracked news about the newly enacted health care reform law more closely than other major news stories last week , though the health care debate did not dominate coverage as it had during the final votes in Congress late last month . Close to half the public ( 48 % ) followed news about the new health care law most closely last week , dwarfing the 8 % following the other top policy story , the economy , that closely , according to the latest News Interest Index survey conducted by the Pew Research Center for the People & amp ; the Press among 1,016 adults April 1 - 5 . In terms of coverage , economic news rivaled news about health care . The economy made up 10 % of coverage , while health care news made up 9 % .",How Americans followed news about new health care law ?,"Close to half the public ( 48 % ) followed news about the new health care law most closely last week , dwarfing the 8 % following the other top policy story , the economy , that closely , according to the latest News Interest Index survey conducted by the Pew Research Center for the People & amp ; the Press among 1,016 adults April 1 - 5 ."
mturk_charts/no_data/two_col/18670.png,And 10 % say they very closely followed news about a series of suicide bombings in Russia ; 3 % say this was the news they followed most closely . The stories accounted for 4 % of coverage .,How public followed new about bombings in Russia ?,10 % say they very closely followed news about a series of suicide bombings in Russia ; 3 % say this was the news they followed most closely The stories accounted for 4 % of coverage .
mturk_charts/no_data/two_col/18696.png,"Ukraine ’s new governing coalition recently announced its intention to pass a law against joining military alliances , which will fulfill Ukrainian President Viktor Yanukovych ’s campaign promise to prevent Ukraine from becoming a member in NATO . The new president ’s opponents in parliament argue that this new strategy may result in pushing Ukraine back into the Russian “ sphere of influence ” and out of the European fold . However , Yanukovych ’s move to ban Ukraine from joining NATO is not without a base of public support . A September 2009 survey by the Pew Research Center ’s Global Attitudes Project , found that half of Ukrainians ( 51 % ) opposed their country ’s admission to NATO , while only 28 % favored such a step . Moreover , given the opposition to membership , it is not surprising that about half of Ukrainians ( 51 % ) gave NATO an unfavorable rating .",How Ukrainians  reacted to their country ’s admission to NATO ?,"half of Ukrainians ( 51 % ) opposed their country ’s admission to NATO , while only 28 % favored such a step Moreover , given the opposition to membership , it is not surprising that about half of Ukrainians ( 51 % ) gave NATO an unfavorable rating"
mturk_charts/no_data/two_col/18731.png,"Just over two - in - ten ( 22 % ) say they followed events in Iraq very closely , while 7 % say they followed this news more closely than any other major story . News about Iraq and the most recent elections there accounted for 3 % of the newshole .",What is the trend in following news about Iraq ?,"Just over two - in - ten ( 22 % ) say they followed events in Iraq very closely , while 7 % say they followed this news more closely than any other major story"
mturk_charts/no_data/two_col/18775.png,"Using a separate measure , 38 % of Americans say they followed news about the economy very closely , while 33 % say they followed the debate over health care reform very closely and 30 % say they tracked the Winter Olympics very closely . Smaller percentages say they very closely followed the plane crash at the IRS offices in Austin ( 26 % ) , the U.S. military effort in Afghanistan ( 24 % ) and the release of some of the U.S. missionaries accused of kidnapping Haitian children ( 16 % ) .",What is the trend in news interest among Americans ?,"Using a separate measure 38 % of Americans say they followed news about the economy very closely , while 33 % say they followed the debate over health care reform very closely and 30 % say they tracked the Winter Olympics very closely . Smaller percentages say they very closely followed the plane crash at the IRS offices in Austin ( 26 % ) , the U.S. military effort in Afghanistan ( 24 % ) and the release of some of the U.S. missionaries accused of kidnapping Haitian children ( 16 % ) ."
mturk_charts/no_data/two_col/19038.png,"About a third ( 34 % ) followed news about swine flu and its vaccine very closely , while 19 % say swine flu was their top story of the week . News coverage was comparatively modest , filling just 2 % of the newshole , according to PEJ .",Describe the share of news interest in relation with swine flu ?,"About a third ( 34 % ) followed news about swine flu and its vaccine very closely , while 19 % say swine flu was their top story of the week"
mturk_charts/no_data/two_col/19069.png,"Following the shootings at Fort Hood , the debate over health care reform was the public ’s second biggest story of the week with a quarter saying they followed health care news more closely than any other story . About a third ( 35 % ) paid very close attention to news about health care reform . According to PEJ , the media devoted 8 % of national coverage to health care news .",Describe the proportion of people who paid close attention to the news about health care reform?,About a third ( 35 % ) paid very close attention to news about health care reform
mturk_charts/no_data/two_col/19361.png,"News reports about swine flu and the availability of a vaccine were followed very closely by about a quarter of the public ( 26 % ) , while 9 % named news about swine flu as their top story of the week . The media devoted 3 % of newshole to the story . The public paid relatively little attention to reports about CIA interrogation methods and an investigation into alleged abuse of terrorism suspects . About two - in - ten ( 21 % ) say they followed the story very closely and just 3 % name news about CIA interrogation methods as their top story of the week .",Describe the proportion of the public who have closely followed news about swine flu and the availability of a vaccine?,"News reports about swine flu and the availability of a vaccine were followed very closely by about a quarter of the public ( 26 % ) , while 9 % named news about swine flu as their top story of the week"
mturk_charts/no_data/two_col/19421.png,"Long - running concerns about India are also reflected in the poll . The dispute between Pakistan and India over Kashmir is cited as a major problem facing the country by no fewer than 88 % . And growing worries about extremism notwithstanding , more Pakistanis judge India as a very serious threat to the nation ( 69 % ) than regard the Taliban ( 57 % ) or al Qaeda ( 41 % ) as very serious threats . Most Pakistanis see the U.S. as on the wrong side of this issue : by a margin of 54 % to 4 % the U.S. is seen as favoring India over Pakistan .","What is the opinion of Pakistanis on India, the Taliban and Al Qaeda?","And growing worries about extremism notwithstanding , more Pakistanis judge India as a very serious threat to the nation ( 69 % ) than regard the Taliban ( 57 % ) or al Qaeda ( 41 % ) as very serious threats"
mturk_charts/no_data/two_col/19446.png,"News about the recent gains in the stock market was tracked very closely by 23 % of the public , with 7 % calling it their top story . Interest was lower for Secretary of State Hillary Clinton ’s trip to India and Southeast Asia : just 10 % followed the story very closely and even fewer ( 2 % ) say this was the story they followed most closely . Nearly half ( 45 % ) say they did n’t follow this story closely at all .",Describe the rate people follow news about recent gains in the stock market?,News about the recent gains in the stock market was tracked very closely by 23 % of the public
mturk_charts/no_data/two_col/19552.png,"The Pew Research Center ’s early - April survey found that the public ’s spending priorities vary greatly depending on the specific issue . At that time , more prioritized spending to make health care more accessible and affordable over reducing the budget deficit by a 59%-to-35 % margin , and a majority also prioritized increased education spending over deficit reduction by about the same margin . But when it came to spending more to develop new energy technology , opinion was divided more evenly , with 49 % prioritizing energy spending and 45 % deficit reduction .",Describe the public's trend towards spending on new technology development?,At that time more prioritized spending to make health care more accessible and affordable over reducing the budget deficit by a 59%-to-35 % margin and a majority also prioritized increased education spending over deficit reduction by about the same margin But when it came to spending more to develop new energy technology opinion was divided more evenly with 49 % prioritizing energy spending and 45 % deficit reduction
mturk_charts/no_data/two_col/19587.png,"Meanwhile , Americans continue to track news about the still - struggling economy closely . A quarter say this was the story they followed more closely than any other last week . Another 19 % say they followed the continuing financial troubles of U.S. automakers General Motors and Chrysler most closely . The media also maintained their focus on the economy . According to a separate analysis by the Pew Research Center ’s Project for Excellence in Journalism , reporting on the economic crisis accounted for 13 % of the newshole last week . That made it the leading story , though coverage of the horrific shooting at the U.S. Holocaust Memorial Museum in Washington was not far behind ( 11 % ) .",Describe the proportion of Americans closely following the news about the still-troubled economy more than any other story last week?,"Meanwhile , Americans continue to track news about the still - struggling economy closely . A quarter say this was the story they followed more closely than any other last week"
mturk_charts/no_data/two_col/19651.png,"People with children under 18 in their homes also were more likely to say they were following flu news most closely . More than four - in - ten ( 42 % ) of those people say they followed flu developments more closely than any other story , compared with 30 % of those without children under 18 in their homes . Meanwhile , one third ( 33 % ) say they followed news about the latest unemployment report very closely , while 8 % say that was the story they followed most closely . The unemployment report took up 3 % of the newshole , according to PEJ .",Describe the proportion of people saying they followed flu development more closely than any other story?,People with children under 18 in their homes also were more likely to say they were following flu news most closely . More than four - in - ten ( 42 % ) of those people say they followed flu developments more closely than any other story
mturk_charts/no_data/two_col/19791.png,"The most potent driver of all these trends has been the near doubling of the Latino share of suburban school district enrollment — to 20 % in 2006 - 07 , from 11 % in 1993 - 94 . Over this same time period , the black share grew to 15 % from 12 % and the Asian share rose slightly , to 6 % from 5 % . Overall , white students made up just 59 % of the enrollment in suburban public schools in 2006 - 07 , down from 72 % in 1993 - 94 .",Describe the ethnic group that saw the greatest growth in suburban school district enrollment from the 1990s to the 2000s?,"The most potent driver of all these trends has been the near doubling of the Latino share of suburban school district enrollment — to 20 % in 2006 - 07 , from 11 % in 1993 - 94 . Over this same time period , the black share grew to 15 % from 12 % and the Asian share rose slightly , to 6 % from 5 % . Overall , white students made up just 59 % of the enrollment in suburban public schools in 2006 - 07 , down from 72 % in 1993 - 94 ."
mturk_charts/no_data/two_col/19858.png,"The economic crisis and the administration ’s response continued to be the top stories last week in terms of both public interest and media coverage . About a third of Americans ( 34 % ) say they followed news about the condition of the U.S. economy more closely than any other story last week , according to the latest News Interest Index survey conducted Feb. 27 - March 2 by the Pew Research Center for the People & amp ; the Press . Another 23 % list President Obama ’s budget proposal – with its mix of priority shifts and new spending to address current and longer - term concerns – as their top story of the week .",Describe the proportion of Americans claiming to have followed the news about the condition of the US economy more closely than any other story during a period of the Obama administration?,"About a third of Americans ( 34 % ) say they followed news about the condition of the U.S. economy more closely than any other story last week , according to the latest News Interest Index survey conducted Feb. 27 - March 2 by the Pew Research Center for the People & amp ;"
mturk_charts/no_data/two_col/19883.png,"Americans continue to follow news about the economic crisis closely because they feel it is directly relevant to their lives . More than eight - in - ten ( 85 % ) say even when the economic news is bad they feel better knowing whatâ€ ™ s going on , while 77 % say they need to stay on top of economic news because it matters in the financial decisions they make .",Describe Americans' motivations for following economic news?,"More than eight - in - ten ( 85 % ) say even when the economic news is bad they feel better knowing whatâ€ ™ s going on , while 77 % say they need to stay on top of economic news because it matters in the financial decisions they make ."
mturk_charts/no_data/two_col/19927.png,"Elsewhere in the region , the 2007 survey found little confidence in Chavez to do the right thing in world affairs among the Latin American countries surveyed . In fact , fewer than one - in - five said they have confidence in Chavez ’s ability as a global leader in Brazil ( 17 % ) , Mexico ( 17 % ) , Peru ( 15 % ) and Chile ( 14 % ) . Even in the country led by one of Chavez ’s closest allies — Bolivia ’s Evo Morales — only one - third expressed confidence in the Venezuelan leader . Opinions about Chavez were more mixed in Argentina , where nearly as many expressed confidence as lacked confidence ( 40 % vs. 43 % , respectively ) .",What is the opinion of Latin Americans about Chavez's ability to be a global leader in the past decades?,"Elsewhere in the region , the 2007 survey found little confidence in Chavez to do the right thing in world affairs among the Latin American countries surveyed . In fact , fewer than one - in - five said they have confidence in Chavez ’s ability as a global leader in Brazil ( 17 % ) , Mexico ( 17 % ) , Peru ( 15 % ) and Chile ( 14 % ) . Even in the country led by one of Chavez ’s closest allies — Bolivia ’s Evo Morales — only one - third expressed confidence in the Venezuelan leader . Opinions about Chavez were more mixed in Argentina , where nearly as many expressed confidence as lacked confidence ( 40 % vs. 43 % , respectively"
mturk_charts/no_data/two_col/19974.png,"The public paid very close attention to the inauguration of Barack Obama as president last week , while keeping a close eye on the nation ’s troubled economy . More than four - in - ten ( 42 % ) Americans say the inauguration of the nation ’s first black president was the news story they followed most closely . By comparison , 25 % say the same of the economy , according to the latest Pew Research Center weekly News Interest Index survey . The inauguration ’s many story lines – from complex logistics to analysis of Obama ’s speech – easily made that event the most reported story of the week . According to the weekly content analysis by the Pew Research Center ’s Project for Excellence in Journalism , the media devoted 24 % of the national newshole to the inauguration . The troubled economy was the second most covered story at 15 % of the newshole as several big stories kept people focused on the nation ’s financial woes despite the inaugural celebrations .",Describe the proportion of Americans saying the inauguration of the country's first black president was the news they followed most closely in 2008?,"More than four - in - ten ( 42 % ) Americans say the inauguration of the nation ’s first black president was the news story they followed most closely According to the weekly content analysis by the Pew Research Center ’s Project for Excellence in Journalism , the media devoted 24 % of the national newshole to the inauguration"
mturk_charts/no_data/two_col/20562.png,"Hispanic registered voters support Democrat Barack Obama for president over Republican John McCain by 66 % to 23 % , according to a nationwide survey of 2,015 Latinos conducted by the Pew Hispanic Center , a project of the Pew Research Center , from June 9 through July 13 , 2008 . The presumptive Democratic nominee ’s strong showing in this survey represents a sharp reversal in his fortunes from the primaries , when Obama lost the Latino vote to Hillary Clinton by a nearly two - to - one ratio , giving rise to speculation in some quarters that Hispanics were disinclined to vote for a black candidate .",What was the trend among Hispanic voters about former candidates from the 2008 presidential election?,"Hispanic registered voters support Democrat Barack Obama for president over Republican John McCain by 66 % to 23 % , according to a nationwide survey of 2,015 Latinos conducted by the Pew Hispanic Center , a project of the Pew Research Center , from June 9 through July 13 , 2008"
mturk_charts/no_data/two_col/20808.png,"Public interest in the Iraq war remained consistent last week . About three - in - ten ( 29 % ) say they followed news from Iraq very closely , while 13 % say it was their top news story of the week . Those numbers are largely unchanged from the previous week . Pope Benedict XVI ’s visit to the U.S. was the media ’s second biggest story of the week , but generated only modest public interest . Overall , 13 % followed news about the pope ’s visit very closely and 6 % called it their top story .",Describe the ranges of public following news related to Iraq war in the week of April 14-20 ?,"About three - in - ten ( 29 % ) say they followed news from Iraq very closely , while 13 % say it was their top news story of the week"
mturk_charts/no_data/two_col/21071.png,"In other news , 28 % of the public followed news about the Iraq war very closely ( up slightly from 23 % last week ) . Iraq was the most closely followed story for 13 % of the public . The national media devoted 2 % of its coverage to the war .",Describe the ranges of public following news related to Iraq war in the week of Jan 28- Feb 3 ?,"In other news , 28 % of the public followed news about the Iraq war very closely ( up slightly from 23 % last week ) . Iraq was the most closely followed story for 13 % of the public"
mturk_charts/no_data/two_col/21154.png,"Public interest in economic news soared last week amid continued stock market volatility and concerns about a possible recession . More than four - in - ten Americans ( 42 % ) followed news about the condition of the U.S. economy very closely and 20 % listed this as the single news story they followed more closely than any other . That marks the highest level of public interest in economic news in five years . Interest was only somewhat greater during the recession of the early 1990s . When asked what one economic or financial problem they have been hearing the most about in the news recently , a plurality of Americans point to problems with the housing market . More than three - in - ten ( 31 % ) mention the sub - prime mortgage crisis , the increasing number of home foreclosures or falling home values . This is more than twice the percentage citing any other economic problem , and more than five times the number who cited the stock market during a week when the market lost more than 500 points .",Describe the main concerns to Americans in relation to economic problem as per news sources ?,"When asked what one economic or financial problem they have been hearing the most about in the news recently , a plurality of Americans point to problems with the housing market . More than three - in - ten ( 31 % ) mention the sub - prime mortgage crisis , the increasing number of home foreclosures or falling home values"
mturk_charts/no_data/two_col/21481.png,"There is less agreement in public views about other aspects of campaign coverage . Majorities say they want more coverage of the candidates ’ debates ( 57 % ) , their sources of campaign money ( 55 % ) , their personal backgrounds ( 55 % ) , and the candidates who are not frontrunners ( 55 % ) . However , a third or more says that they would like to see less coverage of each of these aspects of the presidential campaign . The public is decidedly unenthusiastic about one area of campaign coverage : just 42 % say they would like to see more coverage of which candidate is leading in the polls , while 45 % wants to see less coverage . That result , like others relating to campaign coverage , has changed very little since May.",What do the majority want from campaign news coverage ?,"Majorities say they want more coverage of the candidates ’ debates ( 57 % ) , their sources of campaign money ( 55 % ) , their personal backgrounds ( 55 % ) , and the candidates who are not frontrunners ( 55 % )"
mturk_charts/no_data/two_col/21638.png,"While the bridge collapse dominated public interest last week , attentiveness to the situation in Iraq remained at about the same level as it has during the summer , with 29 % following war news very closely . About one - in - five ( 21 % ) paid very close attention to the Iraq policy debate while a similar number ( 19 % ) followed the 2008 presidential campaign very closely .",What was the news interest trend from July 29- Aug 3 ?,"While the bridge collapse dominated public interest last week , attentiveness to the situation in Iraq remained at about the same level as it has during the summer , with 29 % following war news very closely . About one - in - five ( 21 % ) paid very close attention to the Iraq policy debate while a similar number ( 19 % ) followed the 2008 presidential campaign very closely ."
mturk_charts/no_data/two_col/21746.png,"Paris Hilton ’s troubles aside , the public remained focused on the war in Iraq last week . Fully 32 % said they were following the situation in Iraq very closely and 25 % said it was the story they followed most closely . Interest in Iraq remained substantial even though news coverage of Iraq declined significantly . Only 4 % of the national news was devoted to events on the ground in Iraq and 2 % to the Iraq policy debate . The policy debate had consistently been a top five story from the time George Bush announced the surge strategy in January through the end of May.","What was the trend in news, about war in Iraq, in the week of June 4","Paris Hilton ’s troubles aside , the public remained focused on the war in Iraq last week . Fully 32 % said they were following the situation in Iraq very closely and 25 % said it was the story they followed most closely . Interest in Iraq remained substantial even though news coverage of Iraq declined significantly . Only 4 % of the national news was devoted to events on the ground in Iraq and 2 % to the Iraq policy debate . The policy debate had consistently been a top five story from the time George Bush announced the surge strategy in January through the end of May."
mturk_charts/no_data/two_col/21875.png,"While the media ’s top story last week was the Iraq policy debate , the public remained focused on the aftermath of the shootings at Virginia Tech University . Fully 43 % of Americans followed news about the shootings very closely , and 46 % said this was the single news story they followed more closely than any other last week . News coverage of the Virginia Tech shootings fell off dramatically from the previous week : 7 % of the news coverage across all media sectors was devoted to the story last week , compared to 51 % the week the shootings took place . The second most closely followed news story , far behind the shootings , was the situation in Iraq — 27 % of the public followed events in Iraq very closely and 15 % said this was the news story they followed more closely than any other last week . Over the past month , the public has consistently expressed greater interest in the war itself than in the policy debate",Describe the news gaining most interest in the week of April 23 ?,"the public remained focused on the aftermath of the shootings at Virginia Tech University . Fully 43 % of Americans followed news about the shootings very closely The second most closely followed news story , far behind the shootings , was the situation in Iraq — 27 % of the public followed events in Iraq very closely and 15 % said this was the news story they followed more closely than any other last week"
mturk_charts/no_data/two_col/21887.png,"Most women ( 71 % ) say it is more difficult to be a mother today than it was 20 or 30 years ago . But in Pew ’s 1997 motherhood survey , an even greater percentage of women expressed this view ( 81 % ) .",What is the trend in women saying about motherhood difficulties since 1997 ?,"Most women ( 71 % ) say it is more difficult to be a mother today than it was 20 or 30 years ago . But in Pew ’s 1997 motherhood survey , an even greater percentage of women expressed this view ( 81 % ) ."
mturk_charts/no_data/two_col/22115.png,"There also are striking educational differences in partisans ’ views of global warming . Among Republicans , higher education is linked to greater skepticism about global warming — fully 43 % of Republicans with a college degree say that there is no evidence of global warming , compared with 24 % of Republicans with less education . But among Democrats , the pattern is the reverse . Fully 75 % of Democrats with college degrees say that there is solid evidence of global warming and that it is caused by human activities . This is far higher than among Democrats with less education among whom 52 % say the same . Independents , regardless of education levels , fall in between these partisan extremes .",What is the opinion of Republicans and Democrats who having a college degree about global warming ?,fully 43 % of Republicans with a college degree say that there is no evidence of global warming . Fully 75 % of Democrats with college degrees say that there is solid evidence of global warming and that it is caused by human activities
mturk_charts/no_data/two_col/22111.png,"There also are striking educational differences in partisans ’ views of global warming . Among Republicans , higher education is linked to greater skepticism about global warming — fully 43 % of Republicans with a college degree say that there is no evidence of global warming , compared with 24 % of Republicans with less education . But among Democrats , the pattern is the reverse . Fully 75 % of Democrats with college degrees say that there is solid evidence of global warming and that it is caused by human activities . This is far higher than among Democrats with less education among whom 52 % say the same . Independents , regardless of education levels , fall in between these partisan extremes .",What is the trend among republicans considering their educational levels on global warming?,"Among Republicans , higher education is linked to greater skepticism about global warming — fully 43 % of Republicans with a college degree say that there is no evidence of global warming , compared with 24 % of Republicans with less education ."
mturk_charts/no_data/two_col/22441.png,"On a typical day in August , 26 million Americans were using the internet for news or information about politics and the upcoming mid - term elections . That corresponds to 19 % of adult internet users , or 13 % of all Americans over the age of 18 . Comparing August 2006 figures to a similar point in the 2002 mid - term election cycle is particularly revealing . In July 2002 , approximately 11 million Americans , or 13 % of online users , said they got some news or information about politics and the campaign from the internet on the average day . The August 2006 number is nearly two - and - a - half times larger than the mid - summer 2002 figure .",Describe the proportion of Americans among online users saying they received news on political information on an average day in 2002?,"In July 2002 , approximately 11 million Americans , or 13 % of online users , said they got some news or information about politics and the campaign from the internet on the average day"
mturk_charts/no_data/two_col/22594.png,"Despite their relatively secular worldview , Lebanese Muslims are among the most supportive of terrorist acts in the name of Islam . In 2005 , 39 % said suicide bombing and other forms of violence against civilians are often or sometimes justified in order to defend Islam from its enemies . Only Jordan , at 57 % , registered more support for suicide attacks.1 In Morocco , Turkey , and Indonesia , fewer than one - in - five Muslims believe such attacks can often or sometimes be justified .",Describe the proportion of Lebanese Muslims who supported terrorist acts in the name of Islam in 2005?,"Lebanese Muslims are among the most supportive of terrorist acts in the name of Islam . In 2005 , 39 % said suicide bombing and other forms of violence against civilians are often or sometimes justified in order to defend Islam from its enemies"
mturk_charts/no_data/two_col/22605.png,"Despite their relatively secular worldview , Lebanese Muslims are among the most supportive of terrorist acts in the name of Islam . In 2005 , 39 % said suicide bombing and other forms of violence against civilians are often or sometimes justified in order to defend Islam from its enemies . Only Jordan , at 57 % , registered more support for suicide attacks.1 In Morocco , Turkey , and Indonesia , fewer than one - in - five Muslims believe such attacks can often or sometimes be justified .",What is the trend in supporting terrorist acts in the name of Islam ?,", Lebanese Muslims are among the most supportive of terrorist acts in the name of Islam . In 2005 , 39 % said suicide bombing and other forms of violence against civilians are often or sometimes justified in order to defend Islam from its enemies . Only Jordan , at 57 % , registered more support for suicide attacks.1 In Morocco , Turkey , and Indonesia , fewer than one - in - five Muslims believe such attacks can often or sometimes be justified"
mturk_charts/no_data/two_col/22662.png,"By and large , European Muslims – irrespective of their views about the riots per se – say they are sympathetic to the youths from immigrant and working class suburbs in France who felt frustrated by their place in French society . Muslims in Great Britain are most sympathetic ( 75 % so indicate ) followed by those in France and Spain ( 63 % of Muslims in both countries ) .",What is the European Muslims opinion about Youth Who Rioted in France ?,European Muslims – irrespective of their views about the riots per se – say they are sympathetic to the youths from immigrant and working class suburbs in France who felt frustrated by their place in French society Muslims in Great Britain are most sympathetic ( 75 % so indicate ) followed by those in France and Spain ( 63 % of Muslims in both countries )
mturk_charts/no_data/two_col/24293.png,"As the following charts show , the differences between dial - up and broadband users persist in our October 2002 data , but they are much smaller for dial - up users with 6 or more years of online experience who say they want broadband .   This is especially true for information gathering activities .   Two in five ( 41 % ) of broadband users get news on the Internet on a typical day compared with 35 % of experienced dial - up users who want broadband .",Compare dial-up users and broadband users information gathering activities rates ?,Two in five ( 41 % ) of broadband users get news on the Internet on a typical day compared with 35 % of experienced dial - up users who want broadband .
mturk_charts/no_data/multi_col/13.png,"Despite these challenges , most Americans ( 65 % ) expect the census to be somewhat ( 55 % ) or very ( 10 % ) successful in producing an accurate national population count , according to a Pew Research Center survey in November . In June , 68 % said so , as did 75 % in a March survey .",Describe the trend among Americans about the success of the census to produce an accurate count of the national population?,"Despite these challenges , most Americans ( 65 % ) expect the census to be somewhat ( 55 % ) or very ( 10 % ) successful in producing an accurate national population count , according to a Pew Research Center survey in November . In June , 68 % said so , as did 75 % in a March survey"
