img_path,summary,question,answer
mturk_charts/no_data/multi_col/1179.png,"An overwhelming majority of Democrats and Democratic - leaning independents ( 91 % ) say that developing alternative sources should be the nation ’s energy priority . A smaller majority of Republicans and Republican leaners ( 65 % ) also takes this view . Among moderate and liberal Republicans , a large share ( 81 % ) say developing alternative sources should be the nation ’s energy priority . The views of moderate and liberal Republicans are relatively close to those of Democrats : 88 % of moderate and conservative Democrats and a near - unanimous 97 % of liberal Democrats say the more important energy priority is developing alternative sources . By contrast , conservative Republicans are much more divided in their views : A narrow majority ( 54 % ) gives greater priority to developing alternative energy sources , while 45 % say the priority should be expanding the production of oil , coal and natural gas .",What is the opinion of Democrats and Republicans about energy sources ?,"An overwhelming majority of Democrats and Democratic - leaning independents ( 91 % ) say that developing alternative sources should be the nation ’s energy priority . A smaller majority of Republicans and Republican leaners ( 65 % ) also takes this view . Among moderate and liberal Republicans , a large share ( 81 % ) say developing alternative sources should be the nation ’s energy priority . The views of moderate and liberal Republicans are relatively close to those of Democrats : 88 % of moderate and conservative Democrats and a near - unanimous 97 % of liberal Democrats say the more important energy priority is developing alternative sources . By contrast , conservative Republicans are much more divided in their views : A narrow majority ( 54 % ) gives greater priority to developing alternative energy sources , while 45 % say the priority should be expanding the production of oil , coal and natural gas ."
mturk_charts/no_data/multi_col/1180.png,"About six - in - ten Americans ( 58 % ) say that government regulations are necessary to encourage businesses and consumers to rely more on renewable energy sources . Fewer ( 39 % ) think the private marketplace will encourage the use of renewable energy , without the need for government intervention .",What is the opinion of the U.S. adults about having government regulations to rely more on renewable energy resources ?,"About six - in - ten Americans ( 58 % ) say that government regulations are necessary to encourage businesses and consumers to rely more on renewable energy sources . Fewer ( 39 % ) think the private marketplace will encourage the use of renewable energy , without the need for government intervention"
mturk_charts/no_data/multi_col/1181.png,"There is far less support for expanding fossil fuel energy sources . Majorities oppose expanding coal mining ( 65 % ) , hydraulic fracturing ( 60 % ) and offshore oil and gas drilling ( 58 % ) .",Describe the proportion of U.S. adults who oppose expanding coal mining?,"There is far less support for expanding fossil fuel energy sources Majorities oppose expanding coal mining ( 65 % ) , hydraulic fracturing ( 60 % ) and offshore oil and gas drilling ( 58 % ) ."
mturk_charts/no_data/multi_col/1184.png,"Majorities of Americans continue to say the federal government is doing too little to protect key aspects of the environment . About two - thirds of Americans say the federal government is doing too little to protect water quality of rivers , lakes and streams ( 67 % ) , protect air quality ( 65 % ) and reduce the effects of climate change ( 65 % ) . About six - in - ten think the federal government is doing too little to protect animals and their habitats ( 62 % ) , and a slightly smaller majority say the federal government is doing too little to protect open lands in national parks ( 54 % ) .","Describe the proportion of U.S. adults who say the federal government is doing too little to protect water quality of rivers , lakes and streams?","Majorities of Americans continue to say the federal government is doing too little to protect key aspects of the environment About two - thirds of Americans say the federal government is doing too little to protect water quality of rivers , lakes and streams ( 67 % )"
mturk_charts/no_data/multi_col/1187.png,"Overall , 65 % of U.S. adults say that they have personally worn a mask in stores or other businesses all or most of the time in the past month , while 15 % say they did this some of the time . Relatively small shares of adults say they hardly ever ( 9 % ) or never ( 7 % ) wore a mask in the past month , and 4 % say they have not gone to these types of places .",What is the trend in U.S. adults who say they hardly ever or never wore a mask in the past month?,"Relatively small shares of adults say they hardly ever ( 9 % ) or never ( 7 % ) wore a mask in the past month , and 4 % say they have not gone to these types of places ."
mturk_charts/no_data/multi_col/1194.png,"Overall , roughly one - third of Americans who identify as Republican or as Republican - leaning independents do not agree with their party on abortion ( 35 % ) , including 12 % who say they agree with the Democratic Party on abortion and 23 % who say they do not agree with either party . Among Democrats and Democratic - leaning independents , three - in - ten do not agree with their party on abortion , including 7 % who say they agree with the GOP and 22 % who say they do n’t agree with either party . ( The same 2019 survey found that roughly a fifth to a third of Americans do n’t agree with their party on issues including policies to deal with the economy , health care and illegal immigration . )",Describe the trend among Americans who declare themselves Republicans on abortion?,"Overall , roughly one - third of Americans who identify as Republican or as Republican - leaning independents do not agree with their party on abortion ( 35 % ) , including 12 % who say they agree with the Democratic Party on abortion and 23 % who say they do not agree with either party"
mturk_charts/no_data/multi_col/1195.png,"Overall , roughly one - third of Americans who identify as Republican or as Republican - leaning independents do not agree with their party on abortion ( 35 % ) , including 12 % who say they agree with the Democratic Party on abortion and 23 % who say they do not agree with either party . Among Democrats and Democratic - leaning independents , three - in - ten do not agree with their party on abortion , including 7 % who say they agree with the GOP and 22 % who say they do n’t agree with either party . ( The same 2019 survey found that roughly a fifth to a third of Americans do n’t agree with their party on issues including policies to deal with the economy , health care and illegal immigration . )",Describe the trend among Americans who declare themselves Democrats on abortion?,"Among Democrats and Democratic - leaning independents , three - in - ten do not agree with their party on abortion , including 7 % who say they agree with the GOP and 22 % who say they do n’t agree with either party . ("
mturk_charts/no_data/multi_col/1197.png,"As the U.S. Supreme Court weighs the future of the Deferred Action for Childhood Arrivals program ( or DACA ) , 74 % of Americans favor a law that would provide permanent legal status to immigrants who came to the U.S. illegally as children , while 24 % are opposed . As with other immigration issues , some of the sharpest differences in these views are between Democrats and Republicans . While 91 % of Democrats and Democratic - leaning independents favor granting legal status to immigrants who came to the U.S. illegally as children , about half of Republicans and Republican leaners ( 54 % ) say the same . Support also varies by race and ethnicity . About nine - in - ten Hispanics ( 88 % ) say they favor granting legal status to immigrants who came to the U.S. illegally as children , with similar shares of U.S.-born and immigrant Hispanics saying so . Smaller majorities of black ( 82 % ) , Asian American ( 72 % ) and white ( 69 % ) adults say the same .",How Democrats and Republicans support granting legal status to immigrants who were brought to U.S. illegally as children ?,"As with other immigration issues , some of the sharpest differences in these views are between Democrats and Republicans . While 91 % of Democrats and Democratic - leaning independents favor granting legal status to immigrants who came to the U.S. illegally as children , about half of Republicans and Republican leaners ( 54 % ) say the same . Support also varies by race and ethnicity . About nine - in - ten Hispanics ( 88 % ) say they favor granting legal status to immigrants who came to the U.S. illegally as children , with similar shares of U.S.-born and immigrant Hispanics saying so . Smaller majorities of black ( 82 % ) , Asian American ( 72 % ) and white ( 69 % ) adults say the same"
mturk_charts/no_data/multi_col/1199.png,"Among Hispanics , more immigrants ( 94 % ) than the U.S. born ( 82 % ) support allowing undocumented immigrants to stay in the U.S. legally . Majorities of black ( 81 % ) , Asian ( 76 % ) and white adults ( 70 % ) also express support .",What is the trend in supporting undocumented immigrants to stay in the U.S. legally ?,"Among Hispanics , more immigrants ( 94 % ) than the U.S. born ( 82 % ) support allowing undocumented immigrants to stay in the U.S. legally . Majorities of black ( 81 % ) , Asian ( 76 % ) and white adults ( 70 % ) also express support ."
mturk_charts/no_data/multi_col/1201.png,Older Americans are the most likely to see the outbreak as a major threat to their health and the least likely to see it as a threat to their personal financial situation . About half ( 49 % ) of those 65 and older said in a late April - early May survey that the coronavirus is a major threat to their health . But fewer in this age group – 32 % – say it is a major threat to their personal finances .,What is the opinion of older people in U.S. think about COVID-19 outbreak ?,Older Americans are the most likely to see the outbreak as a major threat to their health and the least likely to see it as a threat to their personal financial situation . About half ( 49 % ) of those 65 and older said in a late April - early May survey that the coronavirus is a major threat to their health . But fewer in this age group – 32 % – say it is a major threat to their personal finances
mturk_charts/no_data/multi_col/1202.png,"Job disruption during the COVID-19 shutdown is most common among adults younger than 50 . In an early April survey , 54 % of those ages 18 to 29 and 49 % of those 30 to 49 said they or someone in their household had experienced job or wage loss because of the coronavirus outbreak . This compares with 42 % of those ages 50 to 64 and a quarter of those 65 and older .",Describe the proportion of people between 18 and 50 who said that they or someone in their household had experienced loss of employment or wages because of the coronavirus outbreak?,54 % of those ages 18 to 29 and 49 % of those 30 to 49 said they or someone in their household had experienced job or wage loss because of the coronavirus outbreak
mturk_charts/no_data/multi_col/1211.png,"Part of these cross - country differences may stem from differences in which group people were asked about , given that past Pew Research Center analysis has shown that people tend to express much more support for taking in refugees fleeing violence and war than for immigrants moving to their country . Still , even across the three countries asked specifically about refugees – Jordan , Kenya and Lebanon – opinion differed substantially . For example , 76 % of Jordanians had a favorable view of refugees living in their country , compared with 58 % of Kenyans and 27 % of Lebanese .","What proportion of people in Jordan, Kenya and Lebanon have a favorable view of refugees?","76 % of Jordanians had a favorable view of refugees living in their country , compared with 58 % of Kenyans and 27 % of Lebanese ."
mturk_charts/no_data/multi_col/1212.png,"Lebanon – the country where views of diversity were most negative – has been heavily affected in recent years by Syrian refugees . It is the country that hosts the highest number of Syrian refugees per capita , according to the United Nations High Commissioner for Refugees ( UNHCR ) , having taken in around 1 million refugees in a country with fewer than 7 million people . Even before the coronavirus pandemic and the resulting lockdown restrictions placed on Syrian refugees in Lebanon , public sentiment about refugees in Lebanon was largely negative : a 70 % majority had an unfavorable view of refugees , including 41 % who had very unfavorable opinions . Though age , education and income levels all played a role in views of refugees , majorities across each of these demographic groups held negative opinions . And when it came to religion , Sunni Muslims ( 60 % ) were less likely to have unfavorable opinions of refugees than Shiite Muslims ( 71 % ) or Christians ( 83 % ) .",Describe the Lebanese view of the refugees living in their country?,"Even before the coronavirus pandemic and the resulting lockdown restrictions placed on Syrian refugees in Lebanon , public sentiment about refugees in Lebanon was largely negative : a 70 % majority had an unfavorable view of refugees Though age , education and income levels all played a role in views of refugees , majorities across each of these demographic groups held negative opinions"
mturk_charts/no_data/multi_col/1215.png,"Mexico has recently experienced increased immigration from Central America , and the Mexican government apprehended nearly 92,000 migrants in the first seven months of fiscal 2019 . Against this backdrop , around half ( 48 % ) of Mexicans gave unfavorable ratings to Central Americans fleeing to Mexico . Younger people had more favorable views of Central American migrants in Mexico than those 50 and older . Regardless of gender , income or level of education , Mexicans tended to be slightly more negative than positive . Colombia has received more than 1 million Venezuelan immigrants in recent years since political and economic unrest began escalating under current Venezuelan President Nicolás Maduro . Amid this influx , more than half of Colombian adults ( 54 % ) said they held an unfavorable view of migrants in Colombia ; 42 % had a favorable opinion . Younger Colombians were more likely than their older counterparts to have favorable views of people from other countries who live in Colombia .",Describe the Mexicans view of the Central Americans migrants living in their country?,"Against this backdrop , around half ( 48 % ) of Mexicans gave unfavorable ratings to Central Americans fleeing to Mexico Regardless of gender , income or level of education , Mexicans tended to be slightly more negative than positive"
mturk_charts/no_data/multi_col/1218.png,"In some countries , the regularity with which people interact with those of different racial or ethnic groups varied based on their own racial or ethnic identity . For example , in South Africa , where the majority of the population is black , 75 % of white South Africans ( who are in the minority ) reported interactions with people of different racial and ethnic groups , while roughly six - in - ten black adults ( 63 % ) said the same .",What is the trend in white South Africans among interaction with people of different racial and ethnic groups?,75 % of white South Africans ( who are in the minority ) reported interactions with people of different racial and ethnic groups
mturk_charts/no_data/multi_col/1221.png,"People in five countries – Jordan , Lebanon , India , the Philippines and Tunisia – were specifically asked their opinion of other religious groups in their country , and opinion varies widely across these five nations . In Jordan , where about 97 % of the population practices Islam , about nine - in - ten adults or more rated both Muslims and Christians favorably . Similar positivity appeared in Lebanon , with roughly three - quarters or more giving positive reviews to Christian , Sunni and Shiite religious groups . Bigger divisions appear in three of the other surveyed countries that were asked about various religious groups . Favorable views of Sunni Muslims outpaced that of Shiites by more than five - to - one in Tunisia , where Islam is the official religion but very few identify as Shiite . Likewise , in Christian - majority Philippines , favorable views of Christians were nearly universal ( 97 % ) while just 57 % said the same of Muslims in their country .",What is the favourable ratings of Philippines given by Christians and Muslims ?,"in Christian - majority Philippines , favorable views of Christians were nearly universal ( 97 % ) while just 57 % said the same of Muslims in their country ."
mturk_charts/no_data/multi_col/1222.png,"Some of these positive views , though , are contingent on the respondent ’s religious affiliation . Take India as an example . While Muslims were seen less favorably than Hindus in the country as a whole , this may in part reflect the fact that Muslims make up only 14 % of the Indian population . Among Muslim respondents , 98 % had a favorable view of Muslims , whereas among Hindus , favorability was much lower ( 65 % ) . More than nine - in - ten across both religious groups gave favorable views of Hindus , regardless of how they identified religiously .",What is the favourable views of Hindus and Muslims in India ?,"Among Muslim respondents , 98 % had a favorable view of Muslims , whereas among Hindus , favorability was much lower ( 65 % ) . More than nine - in - ten across both religious groups gave favorable views of Hindus , regardless of how they identified religiously"
mturk_charts/no_data/multi_col/1231.png,"The United States was the largest contributor to the WHO in the 2018 - 2019 biennium , giving just over $ 893 million , or about 20 % of its approved budget that cycle . The second largest donor was the Bill and Melinda Gates Foundation , which contributed roughly 12 % . Other top donors include Gavi , the Vaccine Alliance ; the UN Office for the Coordination of Humanitarian Affairs ( UNOCHA ) ; Rotary International ; the World Bank ; the European Commission ; and other WHO member states including the UK , Germany and Japan .",What is the rate of U.S. contributions to WHO ?,"The United States was the largest contributor to the WHO in the 2018 - 2019 biennium , giving just over $ 893 million , or about 20 % of its approved budget that cycle"
mturk_charts/no_data/multi_col/1232.png,"Just 46 % of Americans give the WHO positive marks on its coronavirus response , though views of how well the organization has dealt with the outbreak are sharply divided along partisan lines . Whereas 62 % of Democrats and Democratic - leaning independents say the organization has done at least a good job in handling the pandemic , only 28 % of Republicans and GOP leaners say the same .",What are the Americans' thoughts on pandemic handling?,"Just 46 % of Americans give the WHO positive marks on its coronavirus response , though views of how well the organization has dealt with the outbreak are sharply divided along partisan lines . Whereas 62 % of Democrats and Democratic - leaning independents say the organization has done at least a good job in handling the pandemic , only 28 % of Republicans and GOP leaners say the same ."
mturk_charts/no_data/multi_col/1243.png,"Politically , people also tend to see a trade - off between the two superpowers . About half of adults in Taiwan ( 49 % ) would support closer political ties to the U.S. but would not say the same of mainland China . Adults who prefer political ties to the U.S. over ties to the mainland are more likely to be ages 18 to 29 , support the currently ruling DPP or identify solely as Taiwanese . No more than about one - in - ten reject closer political ties to both countries or support closer political ties with China but not the U.S.",What's going on the international relationships?,"Politically , people also tend to see a trade - off between the two superpowers . About half of adults in Taiwan ( 49 % ) would support closer political ties to the U.S. but would not say the same of mainland China . Adults who prefer political ties to the U.S. over ties to the mainland are more likely to be ages 18 to 29 , support the currently ruling DPP or identify solely as Taiwanese . No more than about one - in - ten reject closer political ties to both countries or support closer political ties with China but not the U.S."
mturk_charts/no_data/multi_col/1246.png,"Americans generally agree that immigrants – whether undocumented or living legally in the country – mostly do not work in jobs that U.S. citizens want , with a majority saying so across racial and ethnic groups and among both political parties . This is particularly true when it comes to undocumented immigrants . About three - quarters of adults ( 77 % ) say undocumented immigrants mostly fill jobs U.S. citizens do not want , while 21 % say undocumented immigrants fill jobs U.S. citizens would like to have , according to a Pew Research Center survey conducted April 29 to May 5 . Hispanics ( 88 % ) are most likely to say undocumented immigrants mostly fill jobs U.S. citizens do not want , with more Hispanic immigrants than U.S.-born Hispanics saying so ( 94 % vs. 82 % ) . By comparison , similar shares of white ( 75 % ) and black ( 71 % ) adults say the same .",How do Americans see the immigrants?,"Americans generally agree that immigrants – whether undocumented or living legally in the country – mostly do not work in jobs that U.S. citizens want , with a majority saying so across racial and ethnic groups and among both political parties . This is particularly true when it comes to undocumented immigrants . About three - quarters of adults ( 77 % ) say undocumented immigrants mostly fill jobs U.S. citizens do not want , while 21 % say undocumented immigrants fill jobs U.S. citizens would like to have , according to a Pew Research Center survey conducted April 29 to May 5 . Hispanics ( 88 % ) are most likely to say undocumented immigrants mostly fill jobs U.S. citizens do not want , with more Hispanic immigrants than U.S.-born Hispanics saying so ( 94 % vs. 82 % ) . By comparison , similar shares of white ( 75 % ) and black ( 71 % ) adults say the same"
mturk_charts/no_data/multi_col/1247.png,"About 750,000 unauthorized immigrants held jobs in industries that produce and distribute food – food production ( 290,000 ) , food processing ( 210,000 ) , food retail ( 170,000 ) and food distribution ( 70,000 ) . During the COVID-19 outbreak , these industries , considered part of the nation ’s food supply chain , are considered essential jobs . Unauthorized immigrants in these four industry groups accounted for more than 9 % of workers in these food sectors in 2017 , nearly double their share among all U.S. workers . Together , legal and unauthorized immigrants made up nearly a quarter ( 23 % ) of the nation ’s nearly 8.2 million workers in food industries .",What's the situation with immigrants' employability?,"About 750,000 unauthorized immigrants held jobs in industries that produce and distribute food – food production ( 290,000 ) , food processing ( 210,000 ) , food retail ( 170,000 ) and food distribution ( 70,000 ) . During the COVID-19 outbreak , these industries , considered part of the nation ’s food supply chain , are considered essential jobs . Unauthorized immigrants in these four industry groups accounted for more than 9 % of workers in these food sectors in 2017 , nearly double their share among all U.S. workers . Together , legal and unauthorized immigrants made up nearly a quarter ( 23 % ) of the nation ’s nearly 8.2 million workers in food industries"
mturk_charts/no_data/multi_col/1250.png,"Among industries , which refer to the kind of business conducted by an employer , immigrants accounted for more than a quarter of workers in the agriculture sector , the highest of any industry . Unauthorized immigrants ( 14 % ) and legal immigrants ( 15 % ) accounted for similar shares of agriculture workers .",Describe the proportion of immigrants workers by industries?,"Among industries , which refer to the kind of business conducted by an employer , immigrants accounted for more than a quarter of workers in the agriculture sector , the highest of any industry . Unauthorized immigrants ( 14 % ) and legal immigrants ( 15 % ) accounted for similar shares of agriculture workers ."
mturk_charts/no_data/multi_col/1253.png,"Among occupations , which refer to the kind of work people do on the job , immigrants have the largest presence in farming , where unauthorized ( 22 % ) and legal immigrants ( 21 % ) accounted for more than four - in - ten workers as of 2017 . In construction jobs , unauthorized immigrants were 15 % of all workers , more than three times their share among all U.S. workers . By contrast , legal immigrants accounted for 13 % of workers in construction , similar to their share among workers overall . Compared with their share of the overall U.S. workforce , unauthorized immigrants had a larger presence in production ( 8 % ) , service ( 8 % ) and transportation and material moving ( 6 % ) . Meanwhile , the share of legal immigrants in these occupations was similar to their share among the U.S. workforce overall .",Is there a contrast between U.S and non-U.S workers?,"Among occupations , which refer to the kind of work people do on the job , immigrants have the largest presence in farming , where unauthorized ( 22 % ) and legal immigrants ( 21 % ) accounted for more than four - in - ten workers as of 2017 . In construction jobs , unauthorized immigrants were 15 % of all workers , more than three times their share among all U.S. workers . By contrast , legal immigrants accounted for 13 % of workers in construction , similar to their share among workers overall . Compared with their share of the overall U.S. workforce , unauthorized immigrants had a larger presence in production ( 8 % ) , service ( 8 % ) and transportation and material moving ( 6 % ) . Meanwhile , the share of legal immigrants in these occupations was similar to their share among the U.S. workforce overall ."
mturk_charts/no_data/multi_col/1266.png,"Just a month before Floyd ’s death , a Pew Research Center survey found that 78 % of Americans overall – but a far smaller share of black Americans ( 56 % ) – said they had at least a fair amount of confidence in police officers to act in the best interests of the public . By contrast , large majorities of white ( 84 % ) and Hispanic ( 74 % ) adults expressed at least a fair amount of confidence . These views – and the wide racial and ethnic gap in opinions – had changed little over the prior few years .",What's the overall trend in Americans confidence in police officers to act in the best interests of the public?,"78 % of Americans overall – but a far smaller share of black Americans ( 56 % ) – said they had at least a fair amount of confidence in police officers to act in the best interests of the public . By contrast , large majorities of white ( 84 % ) and Hispanic ( 74 % ) adults expressed at least a fair amount of confidence . These views – and the wide racial and ethnic gap in opinions – had changed little over the prior few years ."
mturk_charts/no_data/multi_col/1268.png,"Overall , nearly nine - in - ten Republicans and Republican - leaning independents ( 87 % ) and about seven - in - ten Democrats and Democratic leaners ( 71 % ) said they had a fair amount or great deal of confidence in police officers to act in the best interests of the public . But there were wide divisions between black and white Democrats in their confidence in police officers . While 78 % of white Democrats said they had at least a fair amount of confidence in officers to act in the public ’s best interests , just 54 % of black Democrats said the same .",Describe the rates of white Democrats that expressed confidence in police officers?,While 78 % of white Democrats said they had at least a fair amount of confidence in officers to act in the public ’s best interests
mturk_charts/no_data/multi_col/1269.png,"The survey also asked the public to rate the ethical standards of police officers , a question that revealed similar demographic differences . While nearly three - quarters of the public said they would rate the ethical standards of police officers highly , just 52 % of black adults said the same . Views also differed by age . Adults ages 18 to 29 gave officers the lowest marks , with about six - in - ten ( 61 % ) saying they would rate officers ’ ethical standards as high or very high . Adults 65 and older were 22 percentage points more likely to rate their ethical standards as high or very high ( 83 % ) .",What's the overall rates of the ethical standards of police officers?,"nearly three - quarters of the public said they would rate the ethical standards of police officers highly , just 52 % of black adults said the same . Views also differed by age . Adults ages 18 to 29 gave officers the lowest marks , with about six - in - ten ( 61 % ) saying they would rate officers ’ ethical standards as high or very high . Adults 65 and older were 22 percentage points more likely to rate their ethical standards as high or very high ( 83 % ) ."
mturk_charts/no_data/multi_col/1270.png,"But black adults were much more likely than whites and somewhat more likely than Hispanic adults to frequently discuss the COVID-19 outbreak with other people . Roughly a quarter ( 26 % ) of black adults said they discuss it almost all the time , more than twice the 10 % of white adults who said the same , and more than the 19 % of Hispanic adults who said the same .",What is the frequency of different ethnic peoples in discussing COVID-19 outbreak with other people ?,"But black adults were much more likely than whites and somewhat more likely than Hispanic adults to frequently discuss the COVID-19 outbreak with other people . Roughly a quarter ( 26 % ) of black adults said they discuss it almost all the time , more than twice the 10 % of white adults who said the same , and more than the 19 % of Hispanic adults who said the same"
mturk_charts/no_data/multi_col/1273.png,"Both black and Hispanic respondents were more likely than whites to say they feel they need to stay tuned in to news about the coronavirus outbreak . Roughly four - in - ten black adults said this ( 39 % ) , as did 36 % of Hispanics . Around a quarter of white adults ( 23 % ) said the same . Still , majorities in all three groups said they need to take breaks from this news from time to time ( 76 % of white , 63 % of Hispanic and 60 % of black adults ) .",Describe how Black and Hispanic people see coronavirus outbreak news ?,"Both black and Hispanic respondents were more likely than whites to say they feel they need to stay tuned in to news about the coronavirus outbreak . Roughly four - in - ten black adults said this ( 39 % ) , as did 36 % of Hispanics"
mturk_charts/no_data/multi_col/1282.png,"Black Americans are far less likely than whites to give police high marks for the way they do their jobs . In a 2016 survey , only about a third of black adults said that police in their community did an “ excellent ” or “ good ” job in using the right amount of force ( 33 % , compared with 75 % of whites ) , treating racial and ethnic groups equally ( 35 % vs. 75 % ) , and holding officers accountable for misconduct ( 31 % vs. 70 % ) .",What is the opinion of the Blacks and White people towards police treatment of various ethnic and racial groups ?,"Black Americans are far less likely than whites to give police high marks for the way they do their jobs . In a 2016 survey , only about a third of black adults said that police in their community did an “ excellent ” or “ good ” job in using the right amount of force ( 33 % , compared with 75 % of whites ) , treating racial and ethnic groups equally ( 35 % vs. 75 % ) , and holding officers accountable for misconduct ( 31 % vs. 70 % ) ."
mturk_charts/no_data/multi_col/1283.png,"In the past , police officers and the general public have tended to view fatal encounters between black people and police very differently . In a 2016 survey of nearly 8,000 policemen and women from departments with at least 100 officers , two - thirds said most such encounters are isolated incidents and not signs of broader problems between police and the black community . In a companion survey of more than 4,500 U.S. adults , 60 % of the public called such incidents signs of broader problems between police and black people . But the views given by police themselves were sharply differentiated by race : A majority of black officers ( 57 % ) said that such incidents were evidence of a broader problem , but only 27 % of white officers and 26 % of Hispanic officers said so .",What is the opinion of police officers and people who worked in police departments in 2016 about fatal encounters between blacks and police officers?,"In a 2016 survey of nearly 8,000 policemen and women from departments with at least 100 officers , two - thirds said most such encounters are isolated incidents and not signs of broader problems between police and the black community"
mturk_charts/no_data/multi_col/1284.png,"Around two - thirds of police officers ( 68 % ) said in 2016 that the demonstrations over the deaths of black people during encounters with law enforcement were motivated to a great extent by anti - police bias ; only 10 % said ( in a separate question ) that protesters were primarily motivated by a genuine desire to hold police accountable for their actions . Here as elsewhere , police officers ’ views differed by race : Only about a quarter of white officers ( 27 % ) but around six - in - ten of their black colleagues ( 57 % ) said such protests were motivated at least to some extent by a genuine desire to hold police accountable .",Describe the proportion of police officers who said in 2016 that demonstrations about black deaths during meetings with police authorities were motivated in large part by anti-police prejudice?,Around two - thirds of police officers ( 68 % ) said in 2016 that the demonstrations over the deaths of black people during encounters with law enforcement were motivated to a great extent by anti - police bias
mturk_charts/no_data/multi_col/1285.png,"White police officers and their black colleagues have starkly different views on fundamental questions regarding the situation of blacks in American society , the 2016 survey found . For example , nearly all white officers ( 92 % ) – but only 29 % of their black colleagues – said the U.S. had made the changes needed to assure equal rights for blacks .",What is the difference between the opinion of black police and black police on the fundamental issues related to the situation of blacks in American society?,"White police officers and their black colleagues have starkly different views on fundamental questions regarding the situation of blacks in American society , the 2016 survey found . For example , nearly all white officers ( 92 % ) – but only 29 % of their black colleagues – said the U.S. had made the changes needed to assure equal rights for blacks ."
mturk_charts/no_data/multi_col/1291.png,"Looking ahead , there is shared optimism about scientific efforts to confront COVID-19 . Large majorities of U.S. adults , and members of both parties , expect the year ahead to include an effective treatment or cure for COVID-19 ( 83 % ) as well all as a vaccine to prevent the disease ( 73 % ) . And 72 % of U.S. adults say they would definitely ( 42 % ) or probably ( 30 % ) get a coronavirus vaccine if one were available today , while about a quarter ( 27 % ) say they would not . Majorities across a range of demographic groups say they would get the vaccine . Most Democrats say they would get vaccinated by a margin of 79 % to 21 % . Republicans are slightly less inclined ; 65 % say they would definitely or probably get a vaccine while 34 % say they would decline .",Describe the rate of U.S. adults that expect the year ahead to include an effective treatment or cure for COVID-19?,Looking ahead there is shared optimism about scientific efforts to confront COVID-19 Large majorities of U.S. adults and members of both parties expect the year ahead to include an effective treatment or cure for COVID-19 ( 83 % )
mturk_charts/no_data/multi_col/1296.png,"Half of Americans expect China ’s global influence to wane after the pandemic . China ’s response to the virus has been met with disapproval by many Americans , half of whom believe the country ’s international reputation will take a hit as a result of the virus . About a third ( 31 % ) of Americans think China ’s influence will remain the same , and roughly a fifth ( 17 % ) expect it will grow .",Describe the Americans expectations regard China's global influence to wane after the pandemic?,"Half of Americans expect China ’s global influence to wane after the pandemic China ’s response to the virus has been met with disapproval by many Americans , half of whom believe the country ’s international reputation will take a hit as a result of the virus"
mturk_charts/no_data/multi_col/1298.png,"Many Americans say the outbreak will have no impact on their country ’s international standing . The largest share of Americans ( 41 % ) expect U.S. influence in world affairs to be about the same after the coronavirus outbreak compared to beforehand . The rest are evenly split , with 29 % saying the U.S. will have more influence and less influence , respectively .",What is the expectation of the Americans about U.S. influence in the world affairs after the pandemic ?,"Many Americans say the outbreak will have no impact on their country ’s international standing . The largest share of Americans ( 41 % ) expect U.S. influence in world affairs to be about the same after the coronavirus outbreak compared to beforehand . The rest are evenly split , with 29 % saying the U.S. will have more influence and less influence , respectively"
mturk_charts/no_data/multi_col/1299.png,"Despite relatively few Americans expecting an expansion of U.S. influence after the pandemic , this year has seen a marked increase in the shares that see the U.S. as a top power , both economically and militarily . About six - in - ten Americans think their country has the world ’s strongest economy , increasing from only half in 2019 . Similarly , about eight - in - ten think the U.S. is the world ’s leading military power , an increase from 72 % in 2016 . In addition , an overwhelming majority of Americans agree that the world would be better off with the U.S. as the leading power , rather than China .",What is the Americans opinion about U.S global position in 2020 ?,"About six - in - ten Americans think their country has the world ’s strongest economy , increasing from only half in 2019 . Similarly , about eight - in - ten think the U.S. is the world ’s leading military power , an increase from 72 % in 2016 . In addition , an overwhelming majority of Americans agree that the world would be better off with the U.S. as the leading power , rather than China ."
mturk_charts/no_data/multi_col/1300.png,"Most expect the European Union ’s influence in world affairs to be unchanged by the pandemic . A majority of Americans say the EU will emerge from the pandemic with roughly the same amount of influence in world affairs as it had beforehand , while about a fifth think its position will improve and a similar share expect its power to decline .",What does Americans think about EU's influence in world affairs after pandemic ?,"Most expect the European Union ’s influence in world affairs to be unchanged by the pandemic . A majority of Americans say the EU will emerge from the pandemic with roughly the same amount of influence in world affairs as it had beforehand , while about a fifth think its position will improve and a similar share expect its power to decline"
mturk_charts/no_data/multi_col/1301.png,"There is no consensus on the future of global cooperation . Americans are about evenly split in their expectations on the direction of international cooperation after the outbreak , with 35 % expecting countries to increase their focus on cooperation after the outbreak , 29 % expecting more focus on countries ’ own national interest and 34 % expecting no change in the extent to which countries cooperate with one another .",What do Americans expect from the post-outbreak international relationships?,"There is no consensus on the future of global cooperation . Americans are about evenly split in their expectations on the direction of international cooperation after the outbreak , with 35 % expecting countries to increase their focus on cooperation after the outbreak , 29 % expecting more focus on countries ’ own national interest and 34 % expecting no change in the extent to which countries cooperate with one another"
